n_graphs, sys_matrix, graph_type, n_nodes, graph_param, density_avg, density_std, input, edge_score, min_density_avg, min_density_std, max_density_avg, max_density_std, density_delta_from_avg, fractions_of_removals_in_randomly_flipped_edges, quantity_pair_in_quotations, metric_1, corr_coef_avg_1, corr_coef_std_1, metric_2, corr_coef_avg_2, corr_coef_std_2
100, adjacency, connected_ER, 20, 0.5, 0.503, 0.0317, identity, random, 0.503, 0.0317, 0.95, 0.0125, 0.447,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00279, $\tau_K$, 0.943, 0.0114, $\rho_P$, 0.968, 0.00763, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.0026, $\tau_K$, 0.943, 0.0112, $\rho_P$, 0.728, 0.0415, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000245, $\tau_K$, 0.988, 0.00287, $\rho_P$, 0.583, 0.045, 
100, adjacency, connected_RG, 20, 0.5, 0.469, 0.0669, identity, random, 0.469, 0.0669, 0.945, 0.0126, 0.476,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.909, 0.0523, $\tau_K$, 0.773, 0.0697, $\rho_P$, 0.897, 0.0347, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.906, 0.0529, $\tau_K$, 0.763, 0.0697, $\rho_P$, 0.439, 0.154, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000335, $\tau_K$, 0.985, 0.00345, $\rho_P$, 0.578, 0.0549, 
100, adjacency, BA, 20, 5, 0.447, 0, identity, random, 0.447, 0, 0.949, 0.0106, 0.501,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.991, 0.00282, $\tau_K$, 0.936, 0.0112, $\rho_P$, 0.955, 0.00794, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00281, $\tau_K$, 0.935, 0.0115, $\rho_P$, 0.731, 0.0403, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000205, $\tau_K$, 0.987, 0.00228, $\rho_P$, 0.554, 0.0427, 
100, adjacency, connected_ER, 20, 0.5, 0.503, 0.0317, zfs, random, 0.503, 0.0317, 0.949, 0.0124, 0.447,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.0024, $\tau_K$, 0.943, 0.0107, $\rho_P$, 0.968, 0.00828, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00218, $\tau_K$, 0.943, 0.0105, $\rho_P$, 0.724, 0.0379, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000209, $\tau_K$, 0.988, 0.00258, $\rho_P$, 0.58, 0.0402, 
100, adjacency, connected_RG, 20, 0.5, 0.469, 0.0669, zfs, random, 0.469, 0.0669, 0.944, 0.0137, 0.475,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.906, 0.0456, $\tau_K$, 0.768, 0.0637, $\rho_P$, 0.898, 0.0333, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.902, 0.0462, $\tau_K$, 0.757, 0.064, $\rho_P$, 0.43, 0.144, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000332, $\tau_K$, 0.986, 0.0034, $\rho_P$, 0.57, 0.0534, 
100, adjacency, BA, 20, 5, 0.447, 0, zfs, random, 0.447, 0, 0.949, 0.0102, 0.502,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.991, 0.00367, $\tau_K$, 0.936, 0.0132, $\rho_P$, 0.955, 0.00761, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00354, $\tau_K$, 0.935, 0.0132, $\rho_P$, 0.732, 0.0408, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000255, $\tau_K$, 0.985, 0.00249, $\rho_P$, 0.553, 0.0455, 
100, adjacency, connected_ER, 20, 0.5, 0.503, 0.0317, zfs_transf, random, 0.503, 0.0317, 0.949, 0.0125, 0.447,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00214, $\tau_K$, 0.942, 0.00889, $\rho_P$, 0.968, 0.0073, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00203, $\tau_K$, 0.944, 0.00911, $\rho_P$, 0.73, 0.0464, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.0002, $\tau_K$, 0.989, 0.00237, $\rho_P$, 0.587, 0.0501, 
100, adjacency, connected_RG, 20, 0.5, 0.469, 0.0669, zfs_transf, random, 0.469, 0.0669, 0.945, 0.0131, 0.476,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.905, 0.0609, $\tau_K$, 0.768, 0.0775, $\rho_P$, 0.897, 0.0344, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.902, 0.0616, $\tau_K$, 0.758, 0.0776, $\rho_P$, 0.424, 0.143, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000348, $\tau_K$, 0.985, 0.0036, $\rho_P$, 0.566, 0.0509, 
100, adjacency, BA, 20, 5, 0.447, 0, zfs_transf, random, 0.447, 0, 0.949, 0.0102, 0.502,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.992, 0.00323, $\tau_K$, 0.936, 0.0117, $\rho_P$, 0.956, 0.00692, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00313, $\tau_K$, 0.936, 0.0118, $\rho_P$, 0.735, 0.0335, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000254, $\tau_K$, 0.987, 0.00267, $\rho_P$, 0.559, 0.0399, 
100, adjacency, connected_ER, 20, 0.5, 0.503, 0.0317, zfs_new, random, 0.503, 0.0317, 0.948, 0.0133, 0.445,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00208, $\tau_K$, 0.944, 0.00938, $\rho_P$, 0.968, 0.00764, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00193, $\tau_K$, 0.944, 0.00939, $\rho_P$, 0.724, 0.0402, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000218, $\tau_K$, 0.988, 0.00272, $\rho_P$, 0.581, 0.0439, 
