n_graphs, sys_matrix, graph_type, n_nodes, graph_param, density_avg, density_std, input, edge_score, density_range, fractions_of_removals_in_randomly_flipped_edges, quantity_pair_in_quotations, metric_1, corr_coef_avg_1, corr_coef_std_1, metric_2, corr_coef_avg_2, corr_coef_std_2
10, neg_laplacian, BA, 20, 3, 0.289, 5.55e-17, zfs, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0235, 0.0966, $\tau_K$, 0.0154, 0.0665, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.99, 0.00258, $\tau_K$, 0.921, 0.0114, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.32e-05, $\tau_K$, 0.997, 0.000578, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.99, 0.00248, $\tau_K$, 0.925, 0.0105, 
10, neg_laplacian, connected_ER, 20, 0.3, 0.302, 0.039, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.017, 0.0732, $\tau_K$, 0.0109, 0.0505, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000632, $\tau_K$, 0.979, 0.00598, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 4.06e-05, $\tau_K$, 0.996, 0.000759, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000546, $\tau_K$, 0.983, 0.00546, 
10, neg_laplacian, connected_RG, 20, 0.25, 0.194, 0.0264, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0161, 0.0915, $\tau_K$, 0.0107, 0.0608, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000282, $\tau_K$, 0.98, 0.00333, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 4.31e-05, $\tau_K$, 0.997, 0.000851, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000292, $\tau_K$, 0.983, 0.00335, 
10, neg_laplacian, BA, 20, 3, 0.289, 5.55e-17, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0673, 0.123, $\tau_K$, -0.046, 0.0832, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000335, $\tau_K$, 0.982, 0.0038, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 2.24e-05, $\tau_K$, 0.996, 0.000493, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000321, $\tau_K$, 0.986, 0.00398, 
10, neg_laplacian, connected_ER, 20, 0.3, 0.302, 0.039, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.00962, 0.0923, $\tau_K$, -0.0051, 0.0619, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.993, 0.00228, $\tau_K$, 0.938, 0.0122, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.33e-05, $\tau_K$, 0.996, 0.00057, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.993, 0.00244, $\tau_K$, 0.941, 0.0134, 
10, neg_laplacian, connected_RG, 20, 0.25, 0.194, 0.0264, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0342, 0.0967, $\tau_K$, -0.0213, 0.0644, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00249, $\tau_K$, 0.932, 0.0122, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 2.21e-05, $\tau_K$, 0.997, 0.000429, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.992, 0.00256, $\tau_K$, 0.935, 0.0127, 
10, neg_laplacian, BA, 20, 3, 0.289, 5.55e-17, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0234, 0.15, $\tau_K$, 0.0116, 0.0997, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.99, 0.00222, $\tau_K$, 0.92, 0.00913, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 2.16e-05, $\tau_K$, 0.996, 0.000396, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.99, 0.00223, $\tau_K$, 0.924, 0.009, 
10, adjacency, connected_ER, 20, 0.5, 0.498, 0.044, all_ones, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.00949, 0.0862, $\tau_K$, -0.0063, 0.0586, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00213, $\tau_K$, 0.945, 0.00908, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.994, 0.00201, $\tau_K$, 0.945, 0.00774, " ('Wc_spec_dist', 'density')", $\rho_S$, 1, 0.000222, $\tau_K$, 0.99, 0.00231, 
10, adjacency, connected_RG, 20, 0.5, 0.498, 0.0392, all_ones, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0224, 0.0871, $\tau_K$, 0.0148, 0.0584, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.908, 0.0286, $\tau_K$, 0.761, 0.0433, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.913, 0.028, $\tau_K$, 0.775, 0.0428, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000274, $\tau_K$, 0.985, 0.00247, 
10, adjacency, BA, 20, 5, 0.447, 0, all_ones, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0547, 0.14, $\tau_K$, -0.0373, 0.0964, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.991, 0.00431, $\tau_K$, 0.933, 0.0161, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.991, 0.00407, $\tau_K$, 0.934, 0.0149, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000247, $\tau_K$, 0.989, 0.00325, 
